params,mean_test_score,std_test_score,mean_fit_time,std_fit_time
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.001, 'optimizer': 'adam', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 16], 'hidden_activation': 'relu', 'epochs': 100, 'batch_size': 128}",0.8974265933036805,0.014057183545410882,5.493035125732422,0.5430031418479027
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.001, 'optimizer': 'rmsprop', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'leaky_relu', 'epochs': 150, 'batch_size': 128}",0.8959086418151856,0.014736035111145136,9.641379070281982,1.8809625105572272
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.01, 'optimizer': 'adam', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'leaky_relu', 'epochs': 150, 'batch_size': 128}",0.8913973689079284,0.0073896108619723325,9.788438653945922,1.6691526295955883
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.0001, 'optimizer': 'rmsprop', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'leaky_relu', 'epochs': 100, 'batch_size': 128}",0.889882254600525,0.024548409174006823,5.812375259399414,0.3136681291477073
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'adam', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'leaky_relu', 'epochs': 100, 'batch_size': 128}",0.8891332268714904,0.017349926275534125,7.286298179626465,2.0400274969209495
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.001, 'optimizer': 'rmsprop', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'relu', 'epochs': 150, 'batch_size': 128}",0.8868605494499207,0.01746392908072624,16.75068864822388,12.75038058936354
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'adam', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'relu', 'epochs': 100, 'batch_size': 128}",0.8800907969474793,0.02030478281645591,7.413489103317261,1.9023162679166827
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96], 'hidden_activation': 'relu', 'epochs': 200, 'batch_size': 128}",0.8514257431030273,0.022253468336174722,10.034025239944459,1.0655115160201736
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'leaky_relu', 'epochs': 200, 'batch_size': 128}",0.8205163836479187,0.02256031618210777,7.117703628540039,0.07908008875222516
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 16], 'hidden_activation': 'relu', 'epochs': 150, 'batch_size': 128}",0.8189927577972412,0.01748478297333111,7.778096055984497,2.608100066992248
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.01, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'relu', 'epochs': 200, 'batch_size': 128}",0.8114569425582886,0.02306200171915116,8.554739332199096,1.8298890680918747
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.01, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'leaky_relu', 'epochs': 200, 'batch_size': 128}",0.8031891107559204,0.04012517626618021,16.93862338066101,4.491961567579514
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64], 'hidden_activation': 'relu', 'epochs': 150, 'batch_size': 128}",0.7918655276298523,0.024171789707450656,10.974931240081787,0.21205885029037033
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64], 'hidden_activation': 'relu', 'epochs': 150, 'batch_size': 128}",0.7895815014839173,0.02136770723100683,9.475965213775634,3.1357797653246986
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'leaky_relu', 'epochs': 200, 'batch_size': 128}",0.7767428040504456,0.03967058498785444,10.059412956237793,1.4930555866398685
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 32], 'hidden_activation': 'relu', 'epochs': 100, 'batch_size': 128}",0.7677287697792053,0.013082037294648114,5.213630533218383,0.6945070456496096
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 32], 'hidden_activation': 'leaky_relu', 'epochs': 100, 'batch_size': 128}",0.754892885684967,0.012790390404756928,4.4896204471588135,0.9619036749280747
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.01, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [64, 8], 'hidden_activation': 'leaky_relu', 'epochs': 150, 'batch_size': 128}",0.7481259822845459,0.021783407652935356,9.916729259490968,1.4860367106303114
"{'output_activation': 'softmax', 'optimizer_learning_rate': 0.0001, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 32], 'hidden_activation': 'relu', 'epochs': 100, 'batch_size': 128}",0.7413363814353943,0.009755719834516955,7.102297067642212,2.553645871174113
"{'output_activation': 'sigmoid', 'optimizer_learning_rate': 0.01, 'optimizer': 'sgd', 'loss': 'categorical_crossentropy', 'hidden_layer_sizes': [96, 8], 'hidden_activation': 'relu', 'epochs': 100, 'batch_size': 128}",0.65391685962677,0.06572510349447895,9.387214851379394,2.229098616257395
